name,openset
samplenew3_00050616,"[uneasy, perplexed, negative, tense]"
samplenew3_00100432,"[confusion, anxiety, overwhelmed]"
samplenew3_00034243,"[tense, vibrant, understood, resonant]"
samplenew3_00000950,"[worry, tension, unease, concern, restlessness, confusion]"
samplenew3_00017618,"[cautious, conservative, tense, uncertain]"
samplenew3_00034244,"[anger, frustration, dissatisfaction, irritation]"
samplenew3_00050619,"[anger, frustration]"
samplenew3_00018234,"[joyful, reassuring]"
samplenew3_00067085,"[confused, dissatisfied]"
samplenew3_00100436,"[admiring, appreciative, praising, complimentary]"
samplenew3_00018245,"[dissatisfaction, disagreement, firm, confident]"
samplenew3_00100441,"[loneliness, helplessness, distress, urgency, despair]"
samplenew3_00050622,"[skeptical, indifferent]"
samplenew3_00100442,"[anger, disappointment]"
samplenew3_00067087,"[concerned, uncertain, anxious, pressured]"
samplenew3_00067088,"[lightness, boredom, casual]"
samplenew3_00100447,"[joyful, happy, humorous, mocking]"
samplenew3_00050626,"[conflicted, tense, harmonious-not, positive-emotions, confident]"
samplenew3_00034253,"[concern, anxiety, unease, perplexity]"
samplenew3_00100450,"[anger, frustration]"
samplenew3_00083956,"[seriousness, increased responsibility, dissatisfaction, disappointment, fear, anxiety, tense, uneasy]"
samplenew3_00050631,"[sadness, distress, remorse, self-blame]"
samplenew3_00000961,"[anger, dissatisfaction]"
samplenew3_00050634,"[nostalgia, reminiscence, positive]"
samplenew3_00000962,"[cheerful, friendly, happy, relieved]"
samplenew3_00034259,"[anxious, concerned, uneasy]"
samplenew3_00100951,"[frustrated, impatient, stressed, worried, concerned]"
samplenew3_00067094,"[serious, focused, warning, negative]"
samplenew3_00083973,"[care, concern, positive mood]"
samplenew3_00034262,"[anger, disappointment, frustration, dissatisfaction, gloom]"
samplenew3_00067097,"[happiness, contentment, joy, admiration]"
samplenew3_00100460,"[irritable, anxious]"
samplenew3_00083976,"[content, proud]"
samplenew3_00050642,"[happy, respected, affirmed]"
samplenew3_00000969,"[confused, uncertain, disappointed]"
samplenew3_00083977,"[authentic, honest, firm, confident]"
samplenew3_00100464,"[worry, anxiety, inner conflict, prudence, rational thinking]"
samplenew3_00017644,"[positive, happiness, amusement, excitement, intensity]"
samplenew3_00000970,"[urgency, concern, anxiety, stress]"
samplenew3_00034270,"[appreciative, affirming, positive]"
samplenew3_00100469,"[anger, frustration]"
samplenew3_00067105,"[encouraging, celebratory, humorous]"
samplenew3_00017646,"[tense, anxious, determined]"
samplenew3_00000975,"[admiration, surprise, affirmation, praise]"
samplenew3_00100471,"[disheartened, hopeless, overwhelmed, challenging]"
samplenew3_00017648,"[admiration, surprise, disbelief]"
samplenew3_00067107,"[anxious, tense, stable, composed]"
samplenew3_00018377,"[anger, tension, anxiety, dissatisfaction]"
samplenew3_00067109,"[empowerment, control, excitement, vitality, pride, self-importance, leadership, authority, respect, admiration]"
samplenew3_00050651,"[surprised, shocked]"
samplenew3_00017651,"[gratitude, admiration]"
samplenew3_00083990,"[anxious, tense, overwhelmed, calm, organized, positive, encouragement, support]"
samplenew3_00018387,"[kindness, love, admiration, respect]"
samplenew3_00050653,"[pride, satisfaction]"
samplenew3_00100477,"['apathetic', 'calm', 'bored', 'anger', 'frustration', 'anxiety', 'emotionally numb', 'disconnected']"
samplenew3_00000984,"[depressed, dissatisfied]"
samplenew3_00100988,"[calm, happy, content, professional, peaceful, aesthetic pleasure]"
samplenew3_00100478,"[enthusiasm, anticipation, tension, urgency, significance]"
samplenew3_00100479,"[fear, anxiety, tension]"
samplenew3_00000986,"[firm, determination, tense, threat]"
samplenew3_00050655,"[anger, dissatisfaction, worry, anxiety]"
samplenew3_00034279,"[impatience, anxiety]"
samplenew3_00100480,"[concern, skepticism, fear, anxiety, stress]"
samplenew3_00018478,"[serious, composed, stressed, anxious]"
samplenew3_00084000,"[anger, frustration, dissatisfaction, complaint, sadness, distress]"
samplenew3_00067116,"[anticipation, excitement, confusion, contemplation]"
samplenew3_00034281,"[anger, disappointment, frustration]"
samplenew3_00084004,"[encouragement, anticipation]"
samplenew3_00067118,"[sadness, sorrow, anger]"
samplenew3_00018496,"[curiosity, surprise]"
samplenew3_00100487,"[playful, teasing, disagreement, disapproval]"
samplenew3_00034284,"[nostalgia, longing, warmth, sentimentality]"
samplenew3_00067119,"[cold, detached]"
samplenew3_00084006,"[anger, disappointment, frustration]"
samplenew3_00100999,"[anger, dissatisfaction, blame, criticism]"
samplenew3_00100489,"[angry, confrontation]"
samplenew3_00017661,"[positive, humorous, sarcastic]"
samplenew3_00067120,"[curious, exploratory]"
samplenew3_00050660,"[intimate, affectionate, friendly]"
samplenew3_00100490,"[worry, uncertainty, anxiety]"
samplenew3_00034286,"[pride, affirmation, positive]"
samplenew3_00050661,"[positive, satisfaction, joy]"
samplenew3_00018528,"[tension, anxiety, hesitation, concern]"
samplenew3_00017663,"[anxiety, guilt, stress, overwhelm]"
samplenew3_00100492,"[angry, frustrated]"
samplenew3_00000995,"[anticipation, excitement]"
samplenew3_00017665,"[jest, humor, anxiety, stress]"
samplenew3_00034288,"[anticipation, desire, responsibility, obligation, loneliness, isolation]"
samplenew3_00018529,"[enthusiastic, passionate, joyful, positive]"
samplenew3_00084015,"[anger, frustration]"
samplenew3_00018548,"[concern, unease, anxiety, tension, emotional detachment, surprise, shock]"
samplenew3_00100497,"[concern, comfort, hope]"
samplenew3_00017667,"[uncertainty, worry]"
samplenew3_00067128,"[excited, negative]"
samplenew3_00050668,"[angry, frustrated]"
samplenew3_00050672,"[confrontational, mocking, irony]"
samplenew3_00001005,"[urgent, respectful, intense]"
samplenew3_00034306,"[amusement, curiosity]"
samplenew3_00050674,"[excitement, enthusiasm, confidence, humorous, lighthearted, self-mockery]"
samplenew3_00001006,"[anger, frustration, unease, urgency, anxiety]"
samplenew3_00100510,"[anxiety, frustration, dissatisfaction]"
samplenew3_00001011,"[calm, composure]"
samplenew3_00018640,"[anxiety, tension, stress, dissatisfaction, skepticism, uncertainty, lack of trust]"
samplenew3_00050679,[anger]
samplenew3_00100511,"[positive, optimistic, happy, anxious, sad, depressed]"
samplenew3_00084031,"[disappointment, concern]"
samplenew3_00034309,"[depression, hopelessness]"
samplenew3_00084033,"[anger, contemplation, stress, frustration]"
samplenew3_00017681,"[confused, skeptical, contemplative]"
samplenew3_00050681,"[serious, focused, disciplined, anxious, tense]"
samplenew3_00100521,"[resolute, opposition, neutral, thoughtful]"
samplenew3_00018661,"[surprise, excitement, admiration]"
samplenew3_00067142,"[confident, calm, relaxed, humorous, playful]"
samplenew3_00001015,"[anticipation, excitement]"
samplenew3_00034313,"[anger, frustration, despair, dissatisfaction, disappointment]"
samplenew3_00034316,"[anticipation, excitement, positive]"
samplenew3_00100523,"[concern, anxiety]"
samplenew3_00084039,"[tense, anxious, uncertain, cautious, concerned]"
samplenew3_00018671,"[surprised, angry]"
samplenew3_00100525,"[support, pride, confidence]"
samplenew3_00017688,"[excited, enthusiastic, positive attitude]"
samplenew3_00001019,"[concern, worry, care]"
samplenew3_00084044,"[supportive, encouraging]"
samplenew3_00067147,"[neutral, tense]"
samplenew3_00018696,"[humorous, teasing, joyful, satisfied]"
samplenew3_00100531,"[disappointment, despair]"
samplenew3_00001020,"[serious, tense, solemn, focused, anxious]"
samplenew3_00018715,"[guilt, depression, anxiety, overwhelm]"
samplenew3_00034322,"[surprised, confused]"
samplenew3_00084048,"[humorous, positive]"
samplenew3_00017694,"[gratitude, admiration, positive emotions]"
samplenew3_00100535,"[confused, dissatisfied, disappointed]"
samplenew3_00034324,[]
samplenew3_00001028,"[dissatisfaction, anger]"
samplenew3_00100537,"[anger, frustration, disappointment]"
samplenew3_00001029,"[disappointment, resignation, internal conflict, confusion]"
samplenew3_00101028,"[confusion, bewilderment, troubled]"
samplenew3_00067158,"[serious, melancholic, rebuke, criticism]"
samplenew3_00100540,"[expectation, excitement, positive]"
samplenew3_00100541,"[anger, disappointment, anxiety]"
samplenew3_00050705,"[sadness, despair, empathy]"
samplenew3_00017701,"[urgent, anxious, positive, joyful, curious]"
samplenew3_00001032,"[anger, tension]"
samplenew3_00067162,"[anxiety, stress, discontent, confusion, dissatisfaction]"
samplenew3_00050706,"[discontent, dissatisfaction, heaviness, negativity]"
samplenew3_00084058,"[satisfied, proud, confident, assertive]"
samplenew3_00001033,"[uneasy, worry, disrupted, overwhelmed, helpless, depression, confusion]"
samplenew3_00034337,"[angry, determined]"
samplenew3_00100546,"[gratitude, empathy, care, friendliness]"
samplenew3_00067164,"[anxious, frustrated, tense, happy, relief]"
samplenew3_00034338,"[positive, humorous, self-deprecating]"
samplenew3_00050708,"[anxious, tension, hesitation, pressure, overwhelm, doubt, lack_of_confidence]"
samplenew3_00100549,"[disapproval, warning, sternness, dissatisfaction, sadness, stress]"
samplenew3_00017705,"[encouraging, supportive]"
samplenew3_00050710,"[anger, frustration, arrogance]"
samplenew3_00018827,"[overwhelmed, pressured, willing, responsible]"
samplenew3_00034342,"[irony, sarcasm, playfulness, mockery, sadness, anxiety, overwhelm]"
samplenew3_00050711,"[determination, refusal, frustration, anger]"
samplenew3_00100552,"[humorous, teasing, light-hearted, positive]"
samplenew3_00034343,"[anxious, tense, urgent]"
samplenew3_00017715,"[frustration, disappointment, anxiety, tension, lack of self-confidence, sadness, vulnerability, helplessness, powerlessness]"
samplenew3_00084068,"[serious, tense, negative, challenging]"
samplenew3_00067171,"[fear, anxiety, sadness]"
samplenew3_00001040,"[urgent, anxious, concerned, determined]"
samplenew3_00100557,"[confidence, firmness, excitement, tension]"
samplenew3_00001042,"[nostalgia, longing, warmth, reflection]"
samplenew3_00018896,"[humorous, playful, lighthearted]"
samplenew3_00067175,"[anxiety, nervousness, emotional numbness, detachment, self-doubt, confusion, stress]"
samplenew3_00017718,"[encouragement, comfort, care, support]"
samplenew3_00017721,"[concern, misunderstanding, doubt, confusion]"
samplenew3_00034351,"[grateful, appreciative]"
samplenew3_00018950,"[anxiety, dissatisfaction]"
samplenew3_00084079,"[humor, wit, positive]"
samplenew3_00017724,"[anger, accusation]"
samplenew3_00001050,"[anger, disappointment, frustration]"
samplenew3_00067181,"[resolve, positive]"
samplenew3_00018975,"[frustrated, angry, unhappy, confused]"
samplenew3_00084083,"[confused, perplexed, questioning, reflecting]"
samplenew3_00001403,"[helplessness, inability to change emotional state]"
samplenew3_00034698,"[tense, anxious, fearful, uneasy]"
samplenew3_00084085,"[joy, happiness, excitement, curiosity]"
samplenew3_00018976,"[hesitation, uncertainty, self-doubt]"
samplenew3_00001053,"[solemn, respectful, proud]"
samplenew3_00067186,"[anxious, tense, excited]"
samplenew3_00019000,"[positive, happy, relaxed, joking]"
samplenew3_00100573,"[focused, concerned, descriptive]"
samplenew3_00084092,"[fear, anxiety, pressure]"
samplenew3_00001054,"[concern, worry, anxiety]"
samplenew3_00067187,"[serious, caring, hopeful]"
samplenew3_00034361,"[confident, firm, calm, restrained, explanation, justification]"
samplenew3_00100576,"[serious, focused, urgent, tense]"
samplenew3_00034364,"[anger, frustration]"
samplenew3_00019012,"[important, confident, persuasive, conflicted]"
samplenew3_00067189,"[tense, urgent, threatening, serious]"
samplenew3_00050731,"[excited, tense]"
samplenew3_00051058,"[vigilant, distrustful]"
samplenew3_00084545,"[concerned, tense, worried]"
samplenew3_00034690,"[melancholy, helplessness, uncertainty, disappointment, concern, regret]"
samplenew3_00084546,"[angry, frustrated]"
samplenew3_00067533,"[anger, frustration, confidence, determination]"
samplenew3_00034691,"[urgent, pressing, anxious, confused, disbelief]"
samplenew3_00101052,"[tense, excited, anticipatory, fearful, anxious]"
samplenew3_00051060,"[friendly, positive]"
samplenew3_00067536,"[anxious, tense, bewildered]"
samplenew3_00001397,"[unhappy, angry, stressed, anxious]"
samplenew3_00084553,"[optimistic, joyful, positive]"
samplenew3_00051064,"[confused, conflicted, frustrated, irritated, shocked, overwhelmed]"
samplenew3_00034694,"[comforting, consoling, encouraging]"
samplenew3_00101056,"[dissatisfaction, blame, anger, frustration]"
samplenew3_00084555,"[confidence, contentment]"
samplenew3_00018093,"[worried, tense]"
samplenew3_00021724,"[calm, stable]"
samplenew3_00067539,"[excited, content, inviting]"
samplenew3_00001400,"[serious, determined, enthusiastic, passionate, proud, confident]"
samplenew3_00034696,[]
samplenew3_00100579,"[mockery, sarcasm]"
samplenew3_00019043,"[angry, frustrated]"
samplenew3_00051047,"[indifferent, conservative]"
samplenew3_00034668,"[anger, disappointment, dissatisfaction]"
samplenew3_00084528,"[fear, anxiety]"
samplenew3_00021571,"[playful, teasing, happy]"
samplenew3_00084535,"[angry, dissatisfied]"
samplenew3_00001383,"[anger, frustration, pain, stress, anxiety]"
samplenew3_00051055,"[cheerful, positive, curiosity, excitement]"
samplenew3_00101034,"[disappointment, anger, frustration]"
samplenew3_00034677,"[frustrated, dissatisfied]"
samplenew3_00067527,"[surprise, admiration]"
samplenew3_00084542,"[happy, supportive, optimistic]"
samplenew3_00034684,"[happiness, encouragement, support]"
samplenew3_00067528,"[worry, concern, tension, anxiety]"
samplenew3_00084543,"[angry, depressed]"
samplenew3_00021674,"[encouraging, comforting]"
samplenew3_00084544,"[anxiety, tension, skepticism, confusion]"
samplenew3_00100581,"[satisfaction, happiness]"
samplenew3_00001062,"[tense, serious, conflict, anxiety, tension]"
samplenew3_00050735,"[sorrow, anger, frustration]"
samplenew3_00084512,"[negative, pessimistic, emotional disconnection, anxiety, discomfort]"
samplenew3_00018057,"[tense, anxious, uncertain]"
samplenew3_00084514,"[excitement, enthusiasm]"
samplenew3_00001360,"[pride, confidence, determination, excitement, enthusiasm, optimism]"
samplenew3_00021487,"[positive, encouraging, motivational, confident]"
samplenew3_00018059,"[tense, anxious]"
samplenew3_00101008,"[anger, frustration]"
samplenew3_00067506,"[anxious, tense]"
samplenew3_00001362,"[excited, curious]"
samplenew3_00051035,"[anxious, tense]"
samplenew3_00018060,"[anxious, disappointed]"
samplenew3_00034661,"[worried, concerned, uneasy, anxious, disappointed]"
samplenew3_00001364,"[confident, determined, passionate, anxious, tense, uncertain]"
samplenew3_00018061,"[optimistic, concern, care, responsibility, urgency, vulnerability]"
samplenew3_00067510,"[gloom, helplessness, dissatisfaction]"
samplenew3_00084521,"[anger, disappointment]"
samplenew3_00067513,"[anxious, stressed, pressured]"
samplenew3_00101013,[]
samplenew3_00018062,"[positive, happiness, excitement, satisfaction, appreciation, peace, tranquility]"
samplenew3_00101015,"[Surprised, Teasing, Amused]"
samplenew3_00021542,"[excited, enthusiastic, positive]"
samplenew3_00101016,"[anxiety, unease, guilt]"
